requirement_id,source_document,page_number,original_text,normalized_text,category,domain_relevance,minimum_value,maximum_value,unit,currency,percentage,count,length_km,diameter_inch,experience_years,time_period_years,date,project_type,sector,role,qualification,scope,entities,extraction_method,classification_confidence,review_status
REQ-PDF-0038,Pipeline_Completion_Certificate_Praveen.pdf,1,1. CLIENT COMPLETION CERTIFICATE Client: GAIL (India) Limited Project: Natural Gas Transmission Pipeline Project (Section 4) Length: 135 KM | Diameter: 24 Inch NB API 5L X70 Contract Value: INR 82 Crore Completion Date: 15-03-2025 Role: EPC Contractor Status: Completed,1. CLIENT COMPLETION CERTIFICATE Client: GAIL (India) Limited Project: Natural Gas Transmission Pipeline Project (Section 4) Length: 135 KM | Diameter: 24 Inch NB API 5L X70 Contract Value: INR 82 Crore Completion Date: 15-03-2025 Role: EPC Contractor Status: Completed,EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,82.0,,CRORE,INR,,,135.0,24.0,,,15-03-2025,Natural Gas Pipeline,Oil & Gas,,,,"[""Turnover: 82.0 CRORE"", ""Currency: 135.0 THOUSAND (INR 135,000)"", ""Length: 135.0 KM"", ""Diameter: 24.0 Inch"", ""Date: 15-03-2025"", ""Standard: API 5L""]",LLM_WITH_REGEX_FALLBACK,0.618,PENDING
REQ-PDF-0039,Pipeline_Completion_Certificate_Praveen.pdf,1,135 KM natural gas transmission pipeline successfully commissioned. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,135 KM natural gas transmission pipeline successfully commissioned. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,135.0,,KM,INR,,,135.0,,,,2026-09,Natural Gas Pipeline,Petroleum & Natural Gas,,,,"[""Length: 135.0 KM"", ""Currency: 135.0 THOUSAND (INR 135,000)"", ""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.53,PENDING
REQ-PDF-0040,Praveen_Engineers_CVs.pdf,1,"9 Years total exp, 8 Years pipeline exp Total qualifying pipeline engineers:","9 YeaINR total exp, 8 YeaINR pipeline exp Total qualifying pipeline engineeINR :",EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.248,PENDING
REQ-PDF-0041,Praveen_Engineers_CVs.pdf,1,5 with >= 8 years relevant experience. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,5 with >= 8 yeaINR relevant experience. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,EXPERIENCE_ELIGIBILITY,OIL_GAS,8,,YEARS,,,,,,8,,2026-09,Cross-Country Pipeline,Petroleum & Natural Gas,,,,"[""Experience: 8 Years"", ""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.28,PENDING
REQ-PDF-0042,Praveen_HSE_ISO45001_Policy.pdf,1,1. OCCUPATIONAL HEALTH & ENVIRONMENTAL CERTIFICATIONS ISO 45001:2018 (Occupational Health and Safety Management System) ISO 14001:2015 (Environmental Management System) Certificate Valid Until: 31-12-2026 Safety Record: Zero-fatality policy maintained on all pipeline sites. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,1. OCCUPATIONAL HEALTH & ENVIRONMENTAL CERTIFICATIONS ISO 45001:2018 (Occupational Health and Safety Management System) ISO 14001:2015 (Environmental Management System) Certificate Valid Until: 31-12-2026 Safety Record: Zero-fatality policy maintained on all pipeline sites. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,SAFETY_REGULATORY_COMPLIANCE,PETROLEUM_PIPELINE,,,,,,,,,,,2026-09,,,,,ISO 45001 / OISD Safety Management,"[""ISO 45001 Certificate"", ""Financial Year: 2026-09"", ""Date: 31-12-2026"", ""Standard: ISO 45001"", ""Standard: ISO 14001""]",LLM_WITH_REGEX_FALLBACK,0.709,PENDING
REQ-PDF-0043,Praveen_Statutory_GST_PAN.pdf,1,PRAVEEN B S ENGINEERING SERVICES - STATUTORY REGISTRATION CERTIFICATES MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,PRAVEEN B S ENGINEERING SERVICES - STATUTORY REGISTRATION CERTIFICATES MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,,Natural Gas Pipeline,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.349,PENDING
REQ-PDF-0044,Praveen_Statutory_GST_PAN.pdf,1,1. LEGAL ENTITY & GSTIN REGISTRATION Legal Name: PRAVEEN B S ENGINEERING SERVICES Trade Name: Praveen B S Engineering Services GSTIN: 29MOCKP1234M1Z5 (Karnataka) Registration Date: 01/07/2017 Status: ACTIVE Taxpayer Type: Regular,1. LEGAL ENTITY & GSTIN REGISTRATION Legal Name: PRAVEEN B S ENGINEERING SERVICES Trade Name: Praveen B S Engineering Services GSTIN: 29MOCKP1234M1Z5 (Karnataka) Registration Date: 01/07/2017 Status: ACTIVE Taxpayer Type: Regular,GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,01/07/2017,,Petroleum Pipeline Engineering,,,,"[""Date: 01/07/2017""]",LLM_WITH_REGEX_FALLBACK,0.52,PENDING
REQ-PDF-0045,Praveen_Statutory_GST_PAN.pdf,1,2. PERMANENT ACCOUNT NUMBER (PAN) PAN: BSZPP1234K Name as per ITD: PRAVEEN B S ENGINEERING SERVICES Category: Company | Status: Active & Operational,2. PERMANENT ACCOUNT NUMBER (PAN) PAN: BSZPP1234K Name as per ITD: PRAVEEN B S ENGINEERING SERVICES Category: Company | Status: Active & Operational,GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,1234.0,,THOUSAND,INR,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,"[""Currency: 1234.0 THOUSAND (INR 1,234,000)""]",LLM_WITH_REGEX_FALLBACK,0.212,PENDING
REQ-PDF-0046,Praveen_Statutory_GST_PAN.pdf,1,3. UDYAM REGISTRATION UDYAM Registration No: UDYAM-KA-03-0087412 | Major Activity: Heavy Engineering / Petroleum Pipeline Construction Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,3. UDYAM REGISTRATION UDYAM Registration No: UDYAM-KA-03-0087412 | Major Activity: Heavy Engineering / Petroleum Pipeline Construction Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,MSME_UDYAM_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,2026-09,Oil & Gas Pipeline,Petroleum Pipeline Engineering,,,,"[""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.545,PENDING
REQ-PDF-0047,Oil_Gas_Experience_Certificate.pdf,1,PRAVEEN B S ENGINEERING SERVICES - OIL & GAS EXPERIENCE SUMMARY MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,PRAVEEN B S ENGINEERING SERVICES - OIL & GAS EXPERIENCE SUMMARY MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,,Natural Gas Pipeline,Petroleum & Natural Gas,,,,[],LLM_EXTRACTION,0.652,PENDING
REQ-PDF-0048,Oil_Gas_Experience_Certificate.pdf,1,"1. PRIOR OIL & GAS PIPELINE SECTOR EXPERIENCE Total verified experience in Petroleum, Natural Gas, and Hydrocarbon sector:","1. PRIOR OIL & GAS PIPELINE SECTOR EXPERIENCE Total verified experience in Petroleum, Natural Gas, and Hydrocarbon sector:",EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,,Natural Gas Pipeline,Petroleum & Natural Gas,,,,[],LLM_EXTRACTION,0.768,PENDING
REQ-PDF-0049,Oil_Gas_Experience_Certificate.pdf,1,"9 Years. Completed Projects: 3 major EPC pipeline projects for GAIL, IOCL, and ONGC. Semantic Relevance: High - Hydrocarbon and Cross-Country Natural Gas Pipelines. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp","9 YeaINR Completed Projects: 3 major EPC pipeline projects for GAIL, IOCL, and ONGC. Semantic Relevance: High - Hydrocarbon and Cross-Country Natural Gas Pipelines. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp",EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,2026-09,Natural Gas Pipeline,Petroleum & Natural Gas,,,,"[""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.579,PENDING
REQ-PDF-0050,Vanguard_Financials.pdf,1,VANGUARD HYDROCARBON - FINANCIAL TURNOVER MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,VANGUARD HYDROCARBON - FINANCIAL TURNOVER MINISTRY OF PETROLEUM & NATURAL GAS - PIPELINE TENDER DOSSIER,EXPERIENCE_ELIGIBILITY,PETROLEUM_PIPELINE,,,,,,,,,,,,Natural Gas Pipeline,Oil & Gas,,,,[],LLM_EXTRACTION,0.373,PENDING
REQ-PDF-0051,Vanguard_Financials.pdf,1,1. FINANCIAL BREAKDOWN FY 2022-23: INR 15.00 Crore FY 2023-24: INR 16.50 Crore FY 2024-25: INR 14.00 Crore Average: INR 15.17 Crore. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,1. FINANCIAL BREAKDOWN FY 2022-23: INR 15.00 Crore FY 2023-24: INR 16.50 Crore FY 2024-25: INR 14.00 Crore Average: INR 15.17 Crore Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,FINANCIAL_ELIGIBILITY,OIL_GAS,15.0,,CRORE,INR,,,,,,,FY 2022-23,,Oil & Gas,,,,"[""Turnover: 15.0 CRORE"", ""Currency: 15.0 CRORE (INR 150,000,000)"", ""Financial Year: FY 2022-23"", ""Financial Year: FY 2023-24"", ""Financial Year: FY 2024-25"", ""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.547,PENDING
REQ-PDF-0052,Vanguard_Statutory_GST_PAN.pdf,1,1. STATUTORY DETAILS Bidder Name: Vanguard Hydrocarbon Solutions Limited GSTIN Registered Legal Name: Vanguard Energy Ventures Pvt Ltd (Identity Mismatch) PAN: AABCV4321P (Assigned to Vanguard Trading Corp) Flagged in CPPP Central Debarment list. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,1. STATUTORY DETAILS Bidder Name: Vanguard Hydrocarbon Solutions Limited GSTIN Registered Legal Name: Vanguard Energy Ventures Pvt Ltd (Identity Mismatch) PAN: AABCV4321P (Assigned to Vanguard Trading Corp) Flagged in CPPP Central Debarment list. Generated: 2026-09-06 13:16:23 UTC | MoPNG Official Stamp,BLACKLISTING_DEBARMENT,OIL_GAS,,,,,,,,,,,2026-09,Oil & Gas Pipeline,Oil & Gas,,,Mandatory Active GSTIN Registration & Returns,"[""GST Registration Certificate"", ""Financial Year: 2026-09""]",LLM_WITH_REGEX_FALLBACK,0.254,PENDING
REQ-PDF-0053,PartA03022025.pdf,2,04.02.2025 Last date of Submission of bids,04.02.2025 Last date of Submission of bids,GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,04.02.2025,,Hydrocarbon Pipeline Infrastructure,,,,"[""Date: 04.02.2025""]",LLM_WITH_REGEX_FALLBACK,0.17,PENDING
REQ-PDF-0054,PartA03022025.pdf,2,"05.03.2025 Date & Time of Opening of Financial Bids Shall be intimated to the Bidders of Technically Qualified Bids Place of opening of technical bids INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO  - Dhormui , Bharatpur – 321025","05.03.2025 Date & Time of Opening of Financial Bids Shall be intimated to the BiddeINR of Technically Qualified Bids Place of opening of technical bids INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur - 321025",FINANCIAL_ELIGIBILITY,OIL_GAS,,,,,,,,,,,05.03.2025,Oil & Gas Pipeline,Oil & Gas,,,,"[""Date: 05.03.2025""]",LLM_WITH_REGEX_FALLBACK,0.157,PENDING
REQ-PDF-0055,PartA03022025.pdf,3,"1. Indian Oil Corporation Limited (Marketing Division), Bharatpur Terminal Invites quotations in two bid system i.e. Technical cum Commercial Bid and Price Bid from the parties desirous of leasing their premises for a suitable officers Transit accommodation for a minimum period of 3 (Three) years and extendable for another 3 (Three) years on mutual consent.","1. Indian Oil Corporation Limited (Marketing Division), Bharatpur Terminal Invites quotations in two bid system i.e. Technical cum Commercial Bid and Price Bid from the parties desirous of leasing their premises for a suitable officeINR Transit accommodation for a minimum period of 3 (Three) yeaINR and extendable for another 3 (Three) yeaINR on mutual consent.",EXPERIENCE_ELIGIBILITY,OIL_GAS,,,,,,,,,,,,Oil & Gas Pipeline,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.172,PENDING
REQ-PDF-0056,PartA03022025.pdf,3,"3-Two  Bid system The two bid system will be followed for this tender. In this system bidder must submit their offer in separate envelopes  as explained below: Envelope No. 1: ""Technical Bid"" shall contain the following documents:","3-Two Bid system The two bid system will be followed for this tender. In this system bidder must submit their offer in separate envelopes as explained below: Envelope No. 1: ""Technical Bid"" shall contain the following documents:",GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.241,PENDING
REQ-PDF-0057,PartA03022025.pdf,3,h. Other documents necessary in support of eligibility criteria – Ownership Document Note: IOCL reserves the right to reject the bid if any of the above listed document/s is not submitted.,h. Other documents necessary in support of eligibility criteria - OwneINR hip Document Note: IOCL reserves the right to reject the bid if any of the above listed document/s is not submitted.,SAFETY_REGULATORY_COMPLIANCE,REVIEW,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.16,PENDING
REQ-PDF-0058,PartA03022025.pdf,4,"INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur – 321025 SUB.: TENDER FOR HIRING SUITABLE TRANSIT ACCOMODATION AT BHARATPUR TENDER NO.: RSO/HR/TRANSIT/BHARATPUR                                                               DATE : 04.02.2025 Page 4 of 27 Signature of Bidder Envelope 2: “Commercial Bid “shall contain: The Commercial Bid completed in all respects as per format given at Section – VI only, with proper seal and signature of authorized person with name, designation and contact no.","INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur - 321025 SUB.: TENDER FOR HIRING SUITABLE TRANSIT ACCOMODATION AT BHARATPUR TENDER NO.: INR O/HR/TRANSIT/BHARATPUR DATE : 04.02.2025 Page 4 of 27 Signature of Bidder Envelope 2: ""Commercial Bid ""shall contain: The Commercial Bid completed in all respects as per format given at Section - VI only, with proper seal and signature of authorized peINR on with name, designation and contact no.",GST_TAX_COMPLIANCE,OIL_GAS,,,,,,,,,,,04.02.2025,Oil & Gas Pipeline,Petroleum & Natural Gas,,,,"[""Date: 04.02.2025""]",LLM_WITH_REGEX_FALLBACK,0.172,PENDING
REQ-PDF-0059,PartA03022025.pdf,4,"4-Submission of Bids Both the technical bid and commercial bids should be addressed to: Dy. General Manager (T) Bharatpur Terminal , INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur – 321025 on or before the DUE DATE & Time i.e. 04.03.2025 at 1500 hours , failing which the bids stand as rejected summarily.","4-Submission of Bids Both the technical bid and commercial bids should be addressed to: Dy. General Manager (T) Bharatpur Terminal , INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur - 321025 on or before the DUE DATE & Time i.e. 04.03.2025 at 1500 houINR , failing which the bids stand as rejected summarily.",GST_TAX_COMPLIANCE,OIL_GAS,,,,,,,,,,,04.03.2025,Oil & Gas Pipeline,Hydrocarbon Pipeline Infrastructure,,,,"[""Date: 04.03.2025""]",LLM_WITH_REGEX_FALLBACK,0.23,PENDING
REQ-PDF-0060,PartA03022025.pdf,4,"5-Date of submission of Bids & Date of opening of Technical Bid Last date for submission of bids on 04.03.2025  up to 1500 Hrs at Dy. General Manager (T) Bharatpur Terminal , INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO – PO - Dhormui , Bharatpur – 321025 Technical bids (on-line) will be opened on 05.03.2025 at 15:00 Hrs at: INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur – 321025 In case bidder requires any clarifications / information, they may contact IOCL address given in Clause 2 of Section I. Please do not put ""Commercial Bid"" (prices quoted) in the technical bid folder. If the price quoted is submitted with technical bid the tender will be rejected at the sole discretion of IOCL.","5-Date of submission of Bids & Date of opening of Technical Bid Last date for submission of bids on 04.03.2025 up to 1500 HINR at Dy. General Manager (T) Bharatpur Terminal , INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - PO - Dhormui , Bharatpur - 321025 Technical bids (on-line) will be opened on 05.03.2025 at 15:00 HINR at: INDIAN OIL CORPORATION LIMITED (MD) Bharatpur Terminal Mathura Road, PO - Dhormui , Bharatpur - 321025 Inch case bidder requires any clarifications / information, they may contact IOCL address given in Clause 2 of Section I. Please do not put ""Commercial Bid"" (prices quoted) in the technical bid folder. If the price quoted is submitted with technical bid the tender will be rejected at the sole discretion of IOCL.",GST_TAX_COMPLIANCE,OIL_GAS,,,,,,,,,,,04.03.2025,Oil & Gas Pipeline,Hydrocarbon Pipeline Infrastructure,,,,"[""Date: 04.03.2025"", ""Date: 05.03.2025""]",LLM_WITH_REGEX_FALLBACK,0.214,PENDING
REQ-PDF-0061,PartA03022025.pdf,5,6-Opening of Price Bids Commercial bids of the qualified bidders only will be opened. IOCL  will request Government Approved Valuers  to work out rent payable for the selected property. Landlord shall provide all required/ requested documents/ deeds/ contracts/ affidavits/ applications/ papers/ bills/Challans / drawings/designs /certificates etc.. in original/ attested/ notarized/certified copies for the purpose of determination /evaluation/ certification of rent. Landlord shall grant access to Valuers or its representatives and make necessary arrangements for the inspection of the premises preferably as per the convenience of Government Approved Valuers  . Rent negotiations will be carried out by a committee . Section II : Instruction to Bidders,6-Opening of Price Bids Commercial bids of the qualified biddeINR only will be opened. IOCL will request Government Approved ValueINR to work out rent payable for the selected property. Landlord shall provide all required/ requested documents/ deeds/ contracts/ affidavits/ applications/ papeINR / bills/Challans / drawings/designs /certificates etc.. in original/ attested/ notarized/certified copies for the purpose of determination /evaluation/ certification of rent. Landlord shall grant access to ValueINR or its representatives and make necessary arrangements for the inspection of the premises preferably as per the convenience of Government Approved ValueINR . Rent negotiations will be carried out by a committee . Section II : Instruction to BiddeINR,INDUSTRY_STANDARD_COMPLIANCE,REVIEW,,,,,,,,,,,,,,,,Non-Blacklisting & Non-Debarment Affidavit,"[""Non-Debarment Affidavit""]",LLM_EXTRACTION,0.13,PENDING
REQ-PDF-0062,PartA03022025.pdf,5,"1-Agreement & Payment The Lease agreement will be executed between IOCL &  Owner. The payments shall be released by : INDIAN OIL CORPORATION LIMITED (MD), Bharatpur Terminal","1-Agreement & Payment The Lease agreement will be executed between IOCL & Owner. The payments shall be released by : INDIAN OIL CORPORATION LIMITED (MD), Bharatpur Terminal",EXPERIENCE_ELIGIBILITY,OIL_GAS,,,,,,,,,,,,Oil & Gas Pipeline,Petroleum & Natural Gas,,,,[],LLM_EXTRACTION,0.171,PENDING
REQ-PDF-0063,PartA03022025.pdf,5,2-Minimum Eligibility Criteria:,2-Minimum Eligibility Criteria:,FINANCIAL_ELIGIBILITY,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.166,PENDING
REQ-PDF-0064,PartA03022025.pdf,5,5  bed rooms ( min size 130 sq. ft. ) with attached toilet/bath in each room. ii) Drawing room cum living room cum dining area (min size 300 sq ft.) with common toilet. iii) Kitchen (minimum  120 sq ft ) with store area. iv) Availability of  Parking space for minimum 04 vehicles. v) Availability of caretaker room and store. Above mentioned are minimum qualifying parameters and properties / applications not meeting these criteria will be summarily rejected.,5 bed rooms ( min size 130 sq. ft. ) with attached toilet/bath in each room. ii) Drawing room cum living room cum dining area (min size 300 sq ft.) with common toilet. iii) Kitchen (minimum 120 sq ft ) with store area. iv) Availability of Parking space for minimum 04 vehicles. v) Availability of caretaker room and store. Above mentioned are minimum qualifying parameteINR and properties / applications not meeting these criteria will be summarily rejected.,EXPERIENCE_ELIGIBILITY,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,Oil & Gas Pipeline,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.156,PENDING
REQ-PDF-0065,PartA03022025.pdf,6,5. The premises should have an adequate power connection for intended use and sufficient water storage. In case of need should get load increased as per actual load requirement.,5. The premises should have an adequate power connection for intended use and sufficient water storage. In case of need should get load increased as per actual load requirement.,TECHNICAL_SPECIFICATION,REVIEW,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.158,PENDING
REQ-PDF-0066,PartA03022025.pdf,6,"6. The house should have proper water, electricity and sewage connection.","6. The house should have proper water, electricity and sewage connection.",GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.114,PENDING
REQ-PDF-0067,PartA03022025.pdf,6,7. The bids for more than one flat of the same owner may be accepted provided that the flats are in same Society and cumulatively meeting the minimum eligibility criteria.,7. The bids for more than one flat of the same owner may be accepted provided that the flats are in same Society and cumulatively meeting the minimum eligibility criteria.,FINANCIAL_ELIGIBILITY,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.166,PENDING
REQ-PDF-0068,PartA03022025.pdf,6,"8. IOCL shall furnish house/ flats such as air conditioners , geysers , lights , fittings and fixtures etc . Note: The bidders should provide sufficient documentary evidence to support the eligibility criteria. IOCL reserves the right to reject any bid not fulfilling the eligibility criteria.","8. IOCL shall furnish house/ flats such as air conditioneINR , geyseINR , lights , fittings and fixtures etc . Note: The biddeINR should provide sufficient documentary evidence to support the eligibility criteria. IOCL reserves the right to reject any bid not fulfilling the eligibility criteria.",GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.165,PENDING
REQ-PDF-0069,PartA03022025.pdf,6,"3-Amendment to Tender Documents At any time prior to the deadline for submission of bids, IOCL may, for any reason, whether on its own initiative or in response to the clarification request by a prospective bidder, modify the tender documents.  The amendments to the tender documents, if any, will be notified by release of Corrigendum Notice in print media. The amendments/ modifications will be binding on the bidders.  IOCL at its discretion may extend the deadline for the submission of bids if it thinks necessary to do so or if the bid document undergoes changes during the bidding period, in order to give prospective bidders time to take into consideration the amendments while preparing their bids.","3-Amendment to Tender Documents At any time prior to the deadline for submission of bids, IOCL may, for any reason, whether on its own initiative or in response to the clarification request by a prospective bidder, modify the tender documents. The amendments to the tender documents, if any, will be notified by release of Corrigendum Notice in print media. The amendments/ modifications will be binding on the biddeINR IOCL at its discretion may extend the deadline for the submission of bids if it thinks necessary to do so or if the bid document undergoes changes during the bidding period, in order to give prospective biddeINR time to take into consideration the amendments while preparing their bids.",GST_TAX_COMPLIANCE,GENERAL_GOVERNMENT_PROCUREMENT,,,,,,,,,,,,,Hydrocarbon Pipeline Infrastructure,,,,[],LLM_EXTRACTION,0.195,PENDING
